"","Eagle Sign Company"

"","OPEN WORK ORDERS AS OF 12/31/05"



"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act ","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est ","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"


"","OPEN WORK ORDERS AS OF 12/31/06"



"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act ","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est ","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"


"","OPEN WORK ORDERS AS OF 12/31/07"



"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act ","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est ","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"

"""1354.6""","""@1871 / PILOT TRAVEL CENTER""","2","","1326.73","322.43","591.70","","","","0.00","2240.86","1317.62","2268.00","0.00","","","","0.00","3585.62","-1344.76","3274.00","31.56","3274.00","-9.52","11/02/07","87150","PILOT TRAVEL CENTERS LLC","C","0.00","0.00","2240.86","01/28/08","1354","54.000","22.250"

"""1354.7""","""@1878 / PILOT TRAVEL CENTER""","2","","557.27","246.69","453.06","","","","0.00","1257.02","698.89","1680.90","0.00","","","","0.00","2379.79","-1122.77","1971.00","36.22","1971.00","-20.74","11/02/07","87150","PILOT TRAVEL CENTERS LLC","C","0.00","0.00","1257.02","01/28/08","1354","40.000","16.250"

"""1354.8""","""@1377 / PILOT TRAVEL CENTER""","3","","1638.04","723.63","1327.55","","","","0.00","3689.22","422.64","1314.00","0.00","","","","0.00","1736.64","1952.58","2994.00","-23.22","2994.00","42.00","11/02/07","87150","PILOT TRAVEL CENTERS LLC","C","0.00","0.00","3689.22","01/28/08","1354","39.000","55.250"

"""1354.9""","""@INSTALL / PILOT TRAVEL CENTER""","1","","0.00","0.00","0.00","","5208.02","","0.00","5208.02","0.00","0.00","0.00","","","","0.00","0.00","5208.02","9952.00","47.67","9952.00","100.00","11/15/07","87150","PILOT TRAVEL CENTERS LLC","C","0.00","0.00","5208.02","01/28/08","1354","0.000",""

"""1355.1""","""@2271 / Cat #374""","1","1","571.10","95.36","85.82","","580.00","","0.00","1332.28","565.60","254.70","0.00","","","","0.00","820.30","511.98","0.00","","1304.89","37.14","10/04/07","18600","CAT SCALE","C","0.00","0.00","1332.28","09/01/08","1355","6.000","8.750"

"""1366.1""","""@2358 / TACO JOHN'S""","1","","2.09","39.38","35.45","","","","0.00","76.92","505.53","615.53","0.00","","","","0.00","1121.06","-1044.14","","","1551.52","27.74","12/01/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","76.92","","","14.500","3.750"

"""1369.1""","""@2178 / Winestyles""","1","","2204.58","772.70","1414.06","","126.92","","0.00","4518.26","273.36","2142.00","0.00","","375.00","","0.00","2790.36","1727.90","9013.00","49.87","9013.00","69.04","11/01/07","2289","WINESTYLES","C","0.00","0.00","4518.26","01/24/08","1369","51.000","57.000"

"""1369.4""","""@Replacement / Winestyles""","1","","19.36","21.65","39.62","","","","0.00","80.63","0.00","0.00","0.00","","","","0.00","0.00","80.63","0.00","","0.00","","11/28/07","2289","WINESTYLES","C","0.00","0.00","80.63","01/24/08","1369","0.000","1.500"

"""1369.5""","""@FACE / Winestyles""","1","","1.28","3.76","6.88","","","","0.00","11.92","0.00","0.00","0.00","","","","0.00","0.00","11.92","0.00","","0.00","","12/10/07","2289","WINESTYLES","C","0.00","0.00","11.92","01/24/08","1369","0.000","0.250"

"""1375.1""","""@2397 / CAT SCALE #570""","1","","399.63","51.01","45.91","","","","0.00","496.55","420.03","296.25","0.00","","","","0.00","716.28","-219.73","","","987.00","27.43","10/19/07","18600","CAT SCALE","C","0.00","0.00","496.55","","","7.000","3.500"

"""1377.1""","""@1900 / GIT N GO CONVENIENCE S""","1","","0.00","16.19","25.71","","","","0.00","41.90","0.00","652.80","0.00","","","","0.00","652.80","-610.90","727.22","94.24","727.22","10.23","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","41.90","03/24/08","1377","6.000","24.750"

"""1377.2""","""@2406 / GIT N GO CONVENIENCE S""","1","","0.00","30.10","27.09","","","","0.00","57.19","682.35","420.00","0.00","","","","0.00","1102.35","-1045.16","1522.03","96.24","1522.03","27.57","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","57.19","03/24/08","1377","10.000","19.250"

"""1377.3""","""@2407 / GIT N GO CONVENIENCE S""","1","","0.00","7.53","6.78","","","","0.00","14.31","732.35","462.00","0.00","","","","0.00","1194.35","-1180.04","1560.54","99.08","1560.54","23.47","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","14.31","03/24/08","1377","11.000","8.000"

"""1377.4""","""@2408 / GIT N GO CONVENIENCE S""","1","","17.45","21.84","19.66","","0.00","","0.00","58.95","0.00","0.00","0.00","","905.00","","0.00","905.00","-846.05","1140.00","94.83","1140.00","20.61","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","58.95","03/24/08","1377","0.000","2.000"

"""1378.1""","""@2401 / GIT N GO CONVENIENCE S""","1","","0.00","33.00","72.60","","","","0.00","105.60","682.35","420.00","0.00","","","","0.00","1102.35","-996.75","1522.03","93.06","1522.03","27.57","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","105.60","02/19/08","1378","10.000","42.250"

"""1378.4""","""@2404 / GIT N GO CONVENIENCE S""","1","","0.00","3.76","6.88","","","","0.00","10.64","123.44","210.00","0.00","","","","0.00","333.44","-322.80","240.00","95.57","240.00","-38.93","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","10.64","02/19/08","1378","5.000","5.750"

"""1379.1""","""@1830 / GIT N GO CONVENIENCE S""","1","","0.00","8.25","18.15","","","","0.00","26.40","0.00","0.00","0.00","","125.00","","0.00","125.00","-98.60","183.72","85.63","183.72","31.96","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","26.40","02/19/08","1379","0.000","3.250"

"""1379.2""","""@1894 / GIT N GO CONVENIENCE S""","1","","0.00","31.00","68.20","","","","0.00","99.20","682.35","420.00","0.00","","","","0.00","1102.35","-1003.15","1522.03","93.48","1522.97","27.62","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","99.20","02/19/08","1379","10.000","17.000"

"""1380.1""","""@1899 / GIT N GO CONVENIENCE S""","1","","0.00","20.63","45.39","","65.00","","0.00","131.02","0.00","652.80","0.00","","","","0.00","652.80","-521.78","727.22","81.98","727.22","10.23","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","131.02","02/19/08","1380","6.000","6.250"

"""1380.2""","""@2409 / GIT N GO CONVENIENCE S""","1","","0.00","22.58","41.32","","","","0.00","63.90","682.35","420.00","0.00","","","","0.00","1102.35","-1038.45","1522.03","95.80","1522.03","27.57","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","63.90","02/19/08","1380","10.000","6.750"

"""1380.4""","""@2411 / GIT N GO CONVENIENCE S""","1","","17.45","18.08","33.09","","","","0.00","68.62","0.00","0.00","0.00","","905.00","","0.00","905.00","-836.38","1140.00","93.98","1140.00","20.61","10/25/07","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","68.62","02/19/08","1380","0.000","1.750"

"""1383.1""","""@2143 / CHARLEY´S GRILLED SUBS""","1","","1205.48","607.25","1111.28","","90.00","","0.00","3014.01","636.54","1912.58","0.00","","620.00","","0.00","3169.12","-155.11","3717.00","18.91","3717.00","14.74","10/30/07","21100","CHARLEY'S GRILLED SUBS","C","0.00","0.00","3014.01","01/18/08","1383","45.500","43.500"

"""1389.1""","""@2467 / RYKO MANUFACTURING""","1","","398.17","249.83","224.86","","","","0.00","872.86","335.01","689.81","0.00","","","","0.00","1024.82","-151.96","","","5040.00","79.67","03/07/08","95950","NATIONAL CARWASH SOLUTIONS","C","0.00","0.00","872.86","","","16.250","18.500"

"""1390.2""","""@2619 / RYKO MANUFACTURING""","1","","196.97","461.34","844.31","","","","0.00","1502.62","1989.21","2249.85","0.00","","25.00","","0.00","4264.06","-2761.44","5576.00","73.05","5575.49","23.52","05/07/08","95950","NATIONAL CARWASH SOLUTIONS","C","0.00","0.00","1502.62","01/09/08","1390","53.000","68.750"

"""1394.1""","""@2489 / RYKO MANUFACTURING""","1","","1328.31","758.15","1387.43","","","","0.00","3473.89","1770.95","2547.01","0.00","","","","0.00","4317.96","-844.07","4918.00","29.36","4918.00","12.20","01/11/08","95950","NATIONAL CARWASH SOLUTIONS","C","0.00","0.00","3473.89","01/09/08","1394","60.000","66.500"

"""1395.1""","""@2490 / RYKO MANUFACTURING""","1","","441.14","170.22","311.51","","","","0.00","922.87","1770.95","2547.01","0.00","","","","0.00","4317.96","-3395.09","4918.00","81.23","4918.00","12.20","02/08/08","95950","NATIONAL CARWASH SOLUTIONS","C","0.00","0.00","922.87","02/11/08","1395","60.000","69.750"

"""1396.1""","""@2244 / CHARLEY´S GRILLED SUBS""","1","","441.39","296.90","543.36","","","","0.00","1281.65","273.52","1114.80","0.00","","85.94","","0.00","1474.26","-192.61","1749.00","26.72","1749.00","15.71","11/30/07","21100","CHARLEY'S GRILLED SUBS","C","0.00","0.00","1281.65","01/15/08","1396","26.500","22.500"

"""1396.2""","""@2391 / CHARLEY´S GRILLED SUBS""","1","","0.00","0.00","0.00","","4238.16","","0.00","4238.16","0.00","0.00","0.00","","3600.00","","0.00","3600.00","638.16","4540.00","6.65","4540.00","20.70","11/12/07","21100","CHARLEY'S GRILLED SUBS","C","0.00","0.00","4238.16","01/15/08","1396","0.000",""

"""1396.4""","""@2777 / CHARLEY´S GRILLED SUBS""","1","","32.61","8.83","16.16","","","","0.00","57.60","0.00","0.00","0.00","","","","0.00","0.00","57.60","90.00","36.00","90.00","100.00","12/07/07","21100","CHARLEY'S GRILLED SUBS","C","0.00","0.00","57.60","01/15/08","1396","0.000","0.500"

"""1397.1""","""@2312 / TACO JOHN'S""","1","","940.91","66.39","59.76","","","","0.00","1067.06","0.00","0.00","0.00","","","","0.00","0.00","1067.06","","","4550.00","100.00","11/10/07","2293","TACO JOHN'S","C","0.00","0.00","1067.06","","","0.000","4.250"

"""1397.11""","""@2323 / TACO JOHN'S""","1","","573.75","0.00","0.00","","","","0.00","573.75","0.00","0.00","0.00","","3584.00","","0.00","3584.00","-3010.25","","","4480.00","20.00","11/10/07","2293","TACO JOHN'S","C","0.00","0.00","573.75","","","0.000",""

"""1397.12""","""@2325 / TACO JOHN'S""","1","","80.35","2.69","2.42","","","","0.00","85.46","102.86","169.80","0.00","","","","0.00","272.66","-187.20","","","368.42","25.99","11/10/07","2293","TACO JOHN'S","C","0.00","0.00","85.46","","","4.000","0.250"

"""1397.13""","""@2326 / TACO JOHN'S""","1","","8.03","2.69","2.42","","","","0.00","13.14","24.16","127.35","0.00","","","","0.00","151.51","-138.37","","","181.02","16.30","11/10/07","2293","TACO JOHN'S","C","0.00","0.00","13.14","","","3.000","0.250"

"""1397.14""","""@2327 / TACO JOHN'S""","1","","0.00","0.00","0.00","","90.00","","0.00","90.00","15.75","84.90","0.00","","","","0.00","100.65","-10.65","","","119.26","15.60","11/10/07","2293","TACO JOHN'S","C","0.00","0.00","90.00","","","2.000",""

"""1397.17""","""@2330 / TACO JOHN'S""","1","","21.91","23.32","20.98","","","","0.00","66.21","5.12","94.24","0.00","","","","0.00","99.36","-33.15","","","111.15","10.61","11/10/07","2293","TACO JOHN'S","C","0.00","0.00","66.21","","","2.220","2.250"

"""1397.3""","""@2315 / TACO JOHN'S""","1","","306.20","143.77","129.41","","","","0.00","579.38","675.28","488.18","0.00","","","","0.00","1163.46","-584.08","","","1713.13","32.09","11/10/07","2293","TACO JOHN'S","C","0.00","0.00","579.38","","","11.500","12.750"

"""1397.4""","""@2316 / TACO JOHN'S""","1","","16.06","2.69","2.42","","","","0.00","21.17","14.68","241.56","0.00","","","","0.00","256.24","-235.07","","","286.76","10.64","11/10/07","2293","TACO JOHN'S","C","0.00","0.00","21.17","","","5.690","0.250"

"""1399.1""","""@2287 / WINESTYLES""","1","","1884.73","1098.71","2010.64","","388.17","","0.00","5382.25","1136.80","3507.90","0.00","","1516.00","","0.00","6160.70","-778.45","7310.00","26.37","7310.00","15.72","11/21/07","2294","WINESTYLES","C","0.00","0.00","5382.25","02/18/08","1399","83.500","71.250"

"""1403.1""","""@2246 / PUMP IT UP""","1","1","1999.04","824.99","1509.75","","413.65","","0.00","4747.43","1091.73","2184.00","0.00","","1247.00","","0.00","4522.73","224.70","5581.00","14.94","5581.00","18.96","10/30/07","2296","PUMP IT UP","C","0.00","0.00","4747.43","12/31/07","1403","52.000","61.500"

"""1403.2""","""@2339 / PUMP IT UP""","1","1","455.29","66.19","121.13","","100.00","","0.00","742.61","252.91","254.70","0.00","","2295.00","","0.00","2802.61","-2060.00","3521.00","78.91","3521.00","20.40","11/01/07","2296","PUMP IT UP","C","0.00","0.00","742.61","12/31/07","1403","6.000","4.750"

"""1410.1""","""@REFURBISH / CAT SCALE""","1","","232.00","63.13","108.79","","","","0.00","403.92","0.00","0.00","0.00","","","","0.00","0.00","403.92","","","0.00","","10/17/07","18600","CAT SCALE","C","0.00","0.00","403.92","","","0.000","6.000"

"""1411.1""","""@REFURBISH / CAT SCALE""","1","","5.78","85.95","77.36","","","","0.00","169.09","0.00","0.00","0.00","","","","0.00","0.00","169.09","","","0.00","","10/17/07","18600","CAT SCALE","C","0.00","0.00","169.09","","","0.000","6.250"

"""1418.1""","""@2504 / CAT #952""","1","","2821.60","406.90","744.65","","","","0.00","3973.15","2831.87","1379.63","0.00","","","","0.00","4211.50","-238.35","","","6827.00","38.31","11/19/07","18600","CAT SCALE","C","0.00","0.00","3973.15","","","32.500","33.000"

"""1420.1""","""@2190 / TACO JOHN´S""","1","","1905.06","849.14","1553.96","","0.00","","0.00","4308.16","2368.50","2090.67","0.00","","","","0.00","4459.17","-151.01","4066.00","-5.96","4066.00","-9.67","10/23/07","2236","TACO JOHN'S","C","0.00","0.00","4308.16","01/18/08","1420","49.250","63.500"

"""1431.1""","""@SURVEY / MAID-RITE""","1","","0.00","0.00","0.00","","175.00","","0.00","175.00","0.00","0.00","0.00","","","","0.00","0.00","175.00","225.00","22.22","225.00","100.00","10/30/07","69850","MAID-RITE COMPANY","C","0.00","0.00","175.00","01/24/08","1431","0.000",""

"""1434.1""","""@2493 / WEST GLEN""","1","","215.57","167.95","307.35","","","","0.00","690.87","268.52","679.20","0.00","","","","0.00","947.72","-256.85","1268.82","45.55","1268.82","25.31","11/01/07","121800","WEST GLEN","C","0.00","0.00","690.87","01/24/08","1434","16.000","18.000"

"""1435.1""","""@2393 / DOS RIOS""","1","","524.43","24.53","44.89","","","","0.00","593.85","806.31","4256.75","0.00","","1462.00","","0.00","6525.06","-5931.21","8052.12","92.62","8052.12","18.96","11/30/07","2290","DOS RIOS","C","0.00","0.00","593.85","01/16/08","1435","75.000","35.000"

"""1437.1""","""@1558 / TACO JOHN´S""","1","","2042.45","1263.94","1361.20","","","","0.00","4667.59","2368.50","2090.67","0.00","","","","0.00","4459.17","208.42","6535.37","28.58","6535.37","31.77","11/20/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","4667.59","03/25/08","1437","49.250","108.000"

"""1437.10""","""@2368 / TACO JOHN´S""","1","","0.00","82.70","74.44","","","","0.00","157.14","24.16","127.35","0.00","","","","0.00","151.51","5.63","110.00","-42.85","181.02","16.30","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","157.14","03/25/08","1437","3.000","7.250"

"""1437.13""","""@2371 / TACO JOHN´S""","1","","0.00","311.13","560.03","","170.00","","0.00","1041.16","0.00","5657.60","0.00","","100.00","","0.00","5757.60","-4716.44","6577.35","84.17","6577.35","12.46","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","1041.16","03/25/08","1437","52.000","43.750"

"""1437.14""","""@2372 / TACO JOHN´S""","1","","0.00","15.00","27.00","","465.25","","0.00","507.25","0.00","0.00","0.00","","1479.95","","0.00","1479.95","-972.70","1849.94","72.58","1849.94","20.00","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","507.25","03/25/08","1437","0.000","1.000"

"""1437.15""","""@2496 / TACO JOHN´S""","1","","6373.67","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","12138.33","","0.00","12138.33","-12138.33","15172.91","100.00","15172.91","20.00","12/10/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","0.00","03/25/08","1437","0.000",""

"""1437.16""","""@2366 / TACO JOHN´S""","1","","44.25","14.09","12.68","","","","0.00","71.02","76.17","127.35","0.00","","","","0.00","203.52","-132.50","1225.00","94.20","275.60","26.15","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","71.02","03/25/08","1437","3.000","1.250"

"""1437.2""","""@2359 / TACO JOHN´S""","1","","570.43","446.17","694.18","","","","0.00","1710.78","675.28","488.18","0.00","","","","0.00","1163.46","547.32","2100.00","18.53","2100.00","44.60","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","1710.78","03/25/08","1437","11.500","32.750"

"""1437.3""","""@2360 / TACO JOHN´S""","1","","352.04","420.66","489.98","","","","0.00","1262.68","14.68","241.56","0.00","","","","0.00","256.24","1006.44","730.00","-72.97","286.76","10.64","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","1262.68","03/25/08","1437","5.690","28.250"

"""1437.4""","""@2361 / TACO JOHN´S""","1","","699.51","425.88","383.30","","","","0.00","1508.69","177.69","169.80","0.00","","","","0.00","347.49","1161.20","2381.00","36.64","506.20","31.35","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","1508.69","03/25/08","1437","4.000","37.000"

"""1437.6""","""@2363 / TACO JOHN´S""","1","","223.26","167.39","205.32","","","","0.00","595.97","477.98","615.53","0.00","","","","0.00","1093.51","-497.54","1350.00","55.85","1503.31","27.26","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","595.97","03/25/08","1437","14.500","11.250"

"""1437.7""","""@2364 / TACO JOHN´S""","1","","586.91","490.14","441.13","","","","0.00","1518.18","76.17","127.35","0.00","","","","0.00","203.52","1314.66","1225.00","-23.93","275.60","26.15","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","1518.18","03/25/08","1437","3.000","43.250"

"""1437.8""","""@2365 / TACO JOHN´S""","1","","38.82","314.99","515.36","","","","0.00","869.17","477.98","615.53","0.00","","","","0.00","1093.51","-224.34","1350.00","35.62","1503.31","27.26","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","869.17","03/25/08","1437","14.500","19.500"

"""1437.9""","""@2367 / TACO JOHN´S""","1","","106.86","94.40","84.97","","","","0.00","286.23","102.86","169.80","0.00","","","","0.00","272.66","13.57","368.42","22.31","368.42","25.99","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","286.23","03/25/08","1437","4.000","8.500"

"""1439.4""","""@2451 / 24/7 X-PRESS""","1","","61.85","164.89","329.89","","","","0.00","556.63","364.22","532.80","0.00","","","","0.00","897.02","-340.39","1248.17","55.40","1248.17","28.13","11/30/07","2306","24/7 X-PRESS","C","0.00","0.00","556.63","01/08/08","1439","10.000","10.250"

"""1440.1""","""@2344 / CHARLEY´S GRILLED SUBS""","1","","1750.24","1042.05","2053.35","","","","0.00","4845.64","572.17","2655.45","0.00","","128.91","","0.00","3356.53","1489.11","3921.00","-23.58","3920.40","14.38","11/30/07","21100","CHARLEY'S GRILLED SUBS","C","0.00","0.00","4845.64","01/21/08","1440","63.000","79.500"

"""1440.4""","""@2536 / CHARLEY´S GRILLED SUBS""","1","","0.00","0.00","0.00","","1450.00","","0.00","1450.00","0.00","0.00","0.00","","1450.00","","0.00","1450.00","0.00","1812.50","20.00","1812.50","20.00","12/03/07","21100","CHARLEY'S GRILLED SUBS","C","0.00","0.00","1450.00","01/21/08","1440","0.000",""

"""1443.1""","""@1404 / LOLLILOCKS KIDS SALON""","1","","1805.31","649.83","584.87","","122.19","","0.00","3162.20","1578.16","4328.25","0.00","","","","0.00","5906.41","-2744.21","7238.78","56.32","7238.78","18.41","11/30/07","68250","LOLLILOCKS KIDS SALON","C","0.00","0.00","3162.20","03/26/08","1443","103.000","45.750"

"""1443.3""","""@2194 / LOLLILOCKS KIDS SALON""","1","","0.00","0.00","0.00","","1235.00","","0.00","1235.00","1500.00","0.00","0.00","","250.00","","0.00","1750.00","-515.00","2275.00","45.71","2187.50","20.00","11/30/07","68250","LOLLILOCKS KIDS SALON","C","0.00","0.00","1235.00","03/26/08","1443","0.000",""

"""1444.1""","""@2635 / TACO JOHN´S""","1","","0.00","16.26","14.63","","9752.48","","0.00","9783.37","1390.00","5026.60","0.00","","","","0.00","6416.60","3366.77","0.00","","0.00","","12/15/07","2215","TACO JOHN'S","C","0.00","0.00","9783.37","05/12/08","1444","650.000","2.000"

"""1444.2""","""@2262 / TACO JOHN´S""","1","","1438.11","571.04","513.95","","0.00","","0.00","2523.10","0.00","0.00","0.00","","10514.00","","0.00","10514.00","-7990.90","16709.00","84.90","16709.00","37.08","01/01/08","2215","TACO JOHN'S","C","0.00","0.00","2523.10","05/12/08","1444","0.000","57.000"

"""1444.3""","""@2265 / TACO JOHN´S""","1","","219.11","204.63","184.18","","","","0.00","607.92","477.98","615.53","0.00","","","","0.00","1093.51","-485.59","1460.00","58.36","1503.31","27.26","01/01/08","2215","TACO JOHN'S","C","0.00","0.00","607.92","05/12/08","1444","14.500","16.000"

"""1444.4""","""@2267 / TACO JOHN´S""","1","","0.66","20.50","18.46","","","","0.00","39.62","24.16","127.35","0.00","","","","0.00","151.51","-111.89","110.00","63.98","181.02","16.30","01/01/08","2215","TACO JOHN'S","C","0.00","0.00","39.62","05/12/08","1444","3.000","2.500"

"""1444.6""","""@2269 / TACO JOHN´S""","1","","0.00","4.13","3.72","","0.00","","0.00","7.85","25.20","60.28","0.00","","","","0.00","85.48","-77.63","150.00","94.77","109.21","21.73","01/01/08","2215","TACO JOHN'S","C","0.00","0.00","7.85","05/12/08","1444","1.420","0.250"

"""1444.7""","""@2686 / TACO JOHN´S""","1","","270.74","215.58","194.03","","","","0.00","680.35","76.17","127.35","0.00","","","","0.00","203.52","476.83","1225.00","44.46","1225.00","83.39","12/31/07","2215","TACO JOHN'S","C","0.00","0.00","680.35","05/12/08","1444","3.000","19.750"

"""1444.8""","""@2725 / TACO JOHN´S""","1","","589.95","150.17","135.15","","","","0.00","875.27","1247.38","657.98","0.00","","","","0.00","1905.36","-1030.09","1990.00","56.02","1990.00","4.25","12/31/07","2215","TACO JOHN'S","C","0.00","0.00","875.27","05/12/08","1444","15.500","12.500"

"""1444.9""","""@2726 / TACO JOHN´S""","1","","204.70","232.35","209.12","","","","0.00","646.17","0.00","0.00","0.00","","","","0.00","0.00","646.17","770.00","16.08","770.00","100.00","12/31/07","2215","TACO JOHN'S","C","0.00","0.00","646.17","05/12/08","1444","0.000","20.750"

"""1453.1""","""@PERMIT / PUMP IT UP""","1","","1493.68","94.88","173.64","","1048.00","","0.00","2810.20","0.00","0.00","0.00","","","","0.00","0.00","2810.20","300.00","-836.73","300.00","100.00","11/09/07","2312","PUMP IT UP","C","0.00","0.00","2810.20","02/29/08","1453","0.000","9.000"

"""1453.2""","""@2518 / PUMP IT UP""","1","","2368.50","1258.87","2303.79","","100.00","","0.00","6031.16","2703.99","3993.60","0.00","","2193.00","","0.00","8890.59","-2859.43","11151.00","45.91","11151.00","20.27","12/10/07","2312","PUMP IT UP","C","0.00","0.00","6031.16","02/29/08","1453","95.000","95.250"

"""1456.1""","""@2163 / TACO JOHN´S""","1","","313.78","41.37","37.23","","0.00","","0.00","392.38","2368.50","2090.67","0.00","","","","0.00","4459.17","-4066.79","3968.00","90.11","6535.37","31.77","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","392.38","09/11/08","1456","49.250","89.000"

"""1456.12""","""@2235 / TACO JOHN´S""","1","","38.46","32.32","29.10","","","","0.00","99.88","24.16","127.35","0.00","","","","0.00","151.51","-51.63","110.00","9.20","181.02","16.30","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","99.88","09/11/08","1456","3.000","3.250"

"""1456.13""","""@2236 / TACO JOHN´S""","1","","12.60","8.25","7.43","","0.00","","0.00","28.28","42.60","59.01","0.00","","","","0.00","101.61","-73.33","100.00","71.72","130.78","22.30","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","28.28","09/11/08","1456","1.390","0.500"

"""1456.14""","""@2237 / TACO JOHN´S""","1","","25.20","16.50","14.85","","0.00","","0.00","56.55","25.20","60.28","0.00","","","","0.00","85.48","-28.93","150.00","62.30","109.21","21.73","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","56.55","09/11/08","1456","1.420","1.000"

"""1456.18""","""@2462 / TACO JOHN´S""","1","","6373.67","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","12138.33","","0.00","12138.33","-12138.33","19140.91","100.00","15172.91","20.00","12/15/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","0.00","09/11/08","1456","0.000","16.000"

"""1456.19""","""@2567 / TACO JOHN´S""","1","","95.15","70.19","63.18","","","","0.00","228.52","102.86","169.80","0.00","","","","0.00","272.66","-44.14","367.00","37.73","368.42","25.99","12/31/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","228.52","09/11/08","1456","4.000","11.500"

"""1456.2""","""@2223 / TACO JOHN´S""","1","","0.00","2.69","2.42","","","","0.00","5.11","675.28","488.18","0.00","","","","0.00","1163.46","-1158.35","2100.00","99.76","1713.13","32.09","11/30/07","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","5.11","09/11/08","1456","11.500","30.500"

"""1457.1""","""@CUSTOM / CAT #167""","1","","208.11","213.32","390.40","","26.40","","0.00","838.23","0.00","0.00","0.00","","","","0.00","0.00","838.23","363.56","-130.56","363.56","100.00","11/14/07","18600","CAT SCALE","C","0.00","0.00","838.23","02/29/08","1457","0.000","18.500"

"""1462.1""","""@2566 / Pump It Up""","1","","0.00","0.00","0.00","","128.37","","0.00","128.37","98.50","127.36","0.00","","","","0.00","225.86","-97.49","","","335.00","32.58","11/14/07","2312","PUMP IT UP","C","0.00","0.00","128.37","","","3.000",""
